Time,Open,High,Low,Close,Volume
2023-07-27 22:41:00,4540.746,4541.123,4540.614,4540.927,1
2023-07-27 22:42:00,4541.132,4541.616,4540.987,4541.616,1
2023-07-27 22:43:00,4541.379,4541.622,4541.379,4541.427,1
2023-07-27 22:44:00,4541.234,4541.376,4541.123,4541.123,1
2023-07-27 22:45:00,4541.364,4541.601,4541.132,4541.487,1
2023-07-27 22:46:00,4541.364,4541.613,4541.114,4541.114,1
2023-07-27 22:47:00,4541.37,4541.376,4541.114,4541.126,1
2023-07-27 22:48:00,4541.006,4541.111,4540.867,4540.867,1
2023-07-27 22:49:00,4541.126,4541.126,4541.009,4541.111,1
2023-07-27 22:50:00,4541.009,4541.177,4540.873,4541.132,1
2023-07-27 22:51:00,4541.012,4541.12,4540.879,4541.12,1
2023-07-27 22:52:00,4541.361,4541.617,4541.361,4541.376,1
2023-07-27 22:53:00,4541.614,4541.629,4541.361,4541.376,1
2023-07-27 22:54:00,4541.62,4541.927,4541.111,4541.382,1
2023-07-27 22:55:00,4541.129,4541.382,4541.129,4541.382,1
2023-07-27 22:56:00,4541.25,4541.382,4541.129,4541.382,1
2023-07-27 22:57:00,4541.117,4541.361,4541.117,4541.117,1
2023-07-27 22:58:00,4541.133,4541.361,4541.133,4541.361,1
2023-07-27 22:59:00,4541.629,4541.629,4541.497,4541.497,1
2023-07-27 23:00:00,4541.629,4542.111,4541.367,4541.867,1
2023-07-27 23:01:00,4541.629,4542.382,4541.629,4542.123,1
2023-07-27 23:02:00,4541.882,4542.132,4541.864,4541.927,1
2023-07-27 23:03:00,4542.177,4542.177,4541.873,4541.879,1
2023-07-27 23:04:00,4542.132,4542.132,4541.873,4542.123,1
2023-07-27 23:05:00,4541.876,4541.876,4541.614,4541.867,1
2023-07-27 23:06:00,4541.639,4541.873,4541.633,4541.867,1
2023-07-27 23:07:00,4541.627,4541.627,4541.121,4541.121,1
2023-07-27 23:08:00,4540.874,4540.874,4540.874,4540.874,1
2023-07-27 23:09:00,4540.624,4540.886,4540.624,4540.883,1
2023-07-27 23:10:00,4541.139,4541.187,4540.874,4541.004,1
2023-07-27 23:11:00,4541.136,4541.142,4540.643,4540.643,1
2023-07-27 23:12:00,4540.522,4540.64,4540.522,4540.64,1
2023-07-27 23:13:00,4540.516,4540.516,4540.152,4540.381,1
2023-07-27 23:14:00,4540.261,4540.402,4540.131,4540.152,1
2023-07-27 23:15:00,4540.081,4540.081,4540.081,4540.081,1
